order_id,vendor,item,category,price,discount_pct,multiple_sizes_ordered,order_date,delivery_date,returned
ORD-ABE464FF64,Target,Sandals,shoes,30.53,9.35,0,2024-03-18,2024-03-23,0
ORD-1BB06369B7,Kobo,Noise cancelling headphones,electronics,58.71,3.35,0,2024-11-09,2024-11-15,1
ORD-8895DAE3C2,BestBuy,Cotton T-shirt,clothing,31.73,27.03,0,2024-06-18,2024-06-29,0
ORD-26DE644A51,Walmart,Air purifier,home,48.09,7.91,0,2024-06-06,2024-06-17,0
ORD-E23D981F6D,Kobo,Vacuum cleaner,home,65.16,8.28,0,2024-03-30,2024-04-03,0
ORD-E3149717A6,Target,Running shoes,shoes,62.83,17.01,1,2024-11-12,2024-11-17,0
ORD-22AFA22EFE,IKEA,Science textbook,books,28.49,7.01,0,2024-12-05,2024-12-18,0
ORD-D078356C4F,Amazon,Denim jacket,clothing,27.95,15.45,0,2024-09-01,2024-09-04,1
ORD-865585A9F5,Kobo,Storage organizer set,home,63.06,9.17,0,2024-08-17,2024-08-28,0
ORD-23449777A0,Etsy,Chelsea boots,shoes,53.45,18.06,0,2024-02-05,2024-02-08,0
ORD-F12D57B769,Target,Paperback thriller,books,12.53,3.22,0,2024-12-08,2024-12-11,0
ORD-62B621603B,BestBuy,Desk lamp,home,50.77,6.88,0,2024-09-10,2024-09-12,0
ORD-5D8178B256,Target,Cooking guide,books,23.06,15.94,0,2024-04-08,2024-04-14,0
ORD-22765E2953,Kobo,Sweater,clothing,24.38,29.08,1,2024-05-02,2024-05-10,0
ORD-08EE7CF3A7,Etsy,Paperback thriller,books,21.48,7.62,0,2024-12-02,2024-12-08,0
ORD-2F184E51F2,Amazon,Running shoes,shoes,49.07,14.35,0,2024-01-06,2024-01-15,1
ORD-46520A7080,Walmart,Business strategy book,books,17.15,2.40,0,2024-01-19,2024-01-27,0
ORD-AACA262387,Etsy,Cooking guide,books,18.59,1.89,0,2024-08-05,2024-08-10,0
ORD-422FA4440C,IKEA,Storage organizer set,home,68.51,9.68,0,2024-05-24,2024-05-28,0
ORD-2C9B5ED6A6,Etsy,Casual hoodie,clothing,39.57,4.17,1,2024-03-06,2024-03-16,1
ORD-E641190EC5,Target,Sweater,clothing,32.50,44.52,0,2024-02-14,2024-02-25,1
ORD-50C5ED05CF,Etsy,Casual hoodie,clothing,26.41,38.20,0,2024-08-23,2024-08-31,0
ORD-0929FBBC3F,BestBuy,Cotton T-shirt,clothing,41.65,27.97,0,2024-02-11,2024-02-14,0
ORD-6F77577E46,Amazon,Running shorts,clothing,33.90,30.15,0,2024-01-26,2024-02-04,0
ORD-2D9752E661,Walmart,Sandals,shoes,67.20,12.82,0,2024-09-10,2024-09-17,0
ORD-A61013E7F9,Amazon,Vacuum cleaner,home,87.95,21.58,0,2024-01-04,2024-01-06,0
ORD-907A298B4B,Target,Storage organizer set,home,99.80,8.55,0,2024-04-06,2024-04-14,0
ORD-98907FFB3D,Walmart,Denim jacket,clothing,16.38,13.23,0,2024-04-26,2024-04-29,0
ORD-B76750E70A,IKEA,Winter boots,shoes,69.89,5.46,0,2024-04-21,2024-04-26,0
ORD-5AB998D21B,Zappos,Wireless earbuds,electronics,329.88,11.73,0,2024-12-15,2024-12-19,1
ORD-9803CE6429,Kobo,Sweater,clothing,41.33,5.44,1,2024-08-08,2024-08-10,0
ORD-82DD888F4A,Amazon,Paperback thriller,books,15.63,2.25,0,2024-07-04,2024-07-12,0
ORD-91D4719663,IKEA,Sweater,clothing,42.02,11.49,0,2024-09-02,2024-09-07,0
ORD-C9F5EF5E26,Etsy,Fantasy novel,books,15.52,6.25,0,2024-04-07,2024-04-10,0
ORD-0FC6AA5D0F,Newegg,Vacuum cleaner,home,84.72,2.91,0,2024-06-15,2024-06-27,0
ORD-314FA5B68F,Kobo,Business strategy book,books,14.84,12.97,0,2024-03-13,2024-03-22,0
ORD-294D7B31E7,Target,Sweater,clothing,20.14,14.54,0,2024-03-17,2024-03-22,1
ORD-68E70BA953,Target,4K streaming stick,electronics,176.23,9.80,0,2024-04-21,2024-04-23,1
ORD-489CA3D1D0,Walmart,Kitchen blender,home,61.34,17.45,0,2024-03-22,2024-03-26,0
ORD-CFB42CC3C1,IKEA,Running shoes,shoes,24.72,5.88,0,2024-09-12,2024-09-17,0
ORD-E5B25E799D,Kobo,Wireless earbuds,electronics,36.53,11.51,0,2024-02-24,2024-02-26,0
ORD-4708999738,Target,Air purifier,home,58.53,16.38,0,2024-09-10,2024-09-20,0
ORD-D765A10EC0,IKEA,Denim jacket,clothing,51.38,23.55,0,2024-11-12,2024-11-17,0
ORD-01E40C3AD0,Zappos,Noise cancelling headphones,electronics,57.95,22.75,0,2024-07-10,2024-07-20,0
ORD-958A8A810D,BestBuy,Paperback thriller,books,22.76,17.23,0,2024-08-01,2024-08-05,0
ORD-237B9FC330,Etsy,Bluetooth speaker,electronics,180.36,13.76,0,2024-10-11,2024-10-16,0
ORD-A59EED554F,Etsy,4K streaming stick,electronics,154.75,17.72,0,2024-04-27,2024-05-05,0
ORD-27A843BB08,Kobo,4K streaming stick,electronics,57.90,5.57,0,2024-01-10,2024-01-14,0
ORD-DF3F9F50EB,Etsy,Wireless earbuds,electronics,83.25,1.72,0,2024-08-24,2024-08-31,0
ORD-F43E7C7C6F,BestBuy,Vacuum cleaner,home,130.10,19.40,0,2024-04-08,2024-04-18,0
ORD-915D41CF95,Etsy,Wireless earbuds,electronics,55.16,6.06,0,2024-04-24,2024-05-02,0
ORD-D050B83803,Zappos,Science textbook,books,26.93,12.13,0,2024-06-12,2024-06-18,0
ORD-515E109F72,Walmart,Running shoes,shoes,75.79,14.67,0,2024-03-02,2024-03-06,1
ORD-AEC7604135,Zappos,4K streaming stick,electronics,282.20,6.36,0,2024-07-11,2024-07-16,1
ORD-5C74E57928,Walmart,Air purifier,home,73.32,10.24,0,2024-01-15,2024-01-23,0
ORD-D6FF8AAAD3,Etsy,Running shorts,clothing,18.60,3.32,0,2024-08-16,2024-08-23,0
ORD-D377C0123F,Kobo,Chelsea boots,shoes,64.62,24.95,0,2024-05-21,2024-05-24,0
ORD-59B87BCFB5,Target,Storage organizer set,home,77.79,20.50,0,2024-01-09,2024-01-12,0
ORD-9416200D96,Kobo,Chelsea boots,shoes,37.83,8.28,0,2024-07-11,2024-07-18,0
ORD-15AC6DB78D,Newegg,Air purifier,home,70.23,11.16,0,2024-01-18,2024-01-26,0
ORD-0E4A43CE44,Amazon,Winter boots,shoes,93.90,38.28,1,2024-02-02,2024-02-14,1
ORD-05A084BAD9,Zappos,Denim jacket,clothing,49.76,36.89,0,2024-07-03,2024-07-16,0
ORD-441291BCBB,Etsy,Paperback thriller,books,17.02,18.82,0,2024-10-06,2024-10-08,0
ORD-DD280ED5C6,Target,Fantasy novel,books,24.65,3.17,0,2024-04-16,2024-04-22,0
ORD-1ADA49B44D,Walmart,Air purifier,home,58.91,27.22,0,2024-01-13,2024-01-15,0
ORD-0BEE73FAB5,Kobo,Wireless earbuds,electronics,93.43,47.64,0,2024-03-19,2024-04-01,0
ORD-9D1513AE1B,Newegg,Paperback thriller,books,18.38,13.65,0,2024-05-28,2024-06-03,0
ORD-EA39D496A3,Zappos,Paperback thriller,books,11.51,24.37,0,2024-04-16,2024-04-19,0
ORD-A6203A6BD0,BestBuy,Storage organizer set,home,54.35,3.48,0,2024-09-17,2024-09-29,0
ORD-8B5FE975BC,Target,4K streaming stick,electronics,64.19,25.16,0,2024-11-14,2024-11-18,0
ORD-8F90F9EB8D,Walmart,4K streaming stick,electronics,127.46,10.35,0,2024-04-10,2024-04-14,0
ORD-BA701D8A29,Kobo,Kitchen blender,home,101.33,21.62,0,2024-11-29,2024-12-07,0
ORD-3839C62A64,Target,Wireless earbuds,electronics,88.16,44.05,0,2024-04-15,2024-04-18,0
ORD-A6F451088A,IKEA,Noise cancelling headphones,electronics,306.47,16.73,0,2024-11-27,2024-12-04,0
ORD-C343CB8B67,Walmart,Storage organizer set,home,66.65,34.61,0,2024-04-02,2024-04-13,0
ORD-4D074E7DF8,Etsy,Business strategy book,books,18.84,10.17,0,2024-11-04,2024-11-13,0
ORD-9DC43F4B41,Zappos,Fantasy novel,books,24.50,4.02,0,2024-12-07,2024-12-18,0
ORD-8F296B0E35,BestBuy,Leather sneakers,shoes,97.55,17.89,0,2024-01-06,2024-01-19,0
ORD-6F59D4E0F9,Kobo,Vacuum cleaner,home,148.79,14.62,0,2024-03-22,2024-03-24,0
ORD-985054B072,Newegg,Noise cancelling headphones,electronics,108.86,29.38,0,2024-01-12,2024-01-16,1
ORD-A0D6EDDE82,IKEA,Bluetooth speaker,electronics,124.92,9.01,0,2024-04-14,2024-04-17,0
ORD-3037D8B83A,Kobo,Denim jacket,clothing,30.86,43.30,0,2024-10-23,2024-10-31,0
ORD-507420B63A,Kobo,Cotton T-shirt,clothing,38.59,1.59,0,2024-02-03,2024-02-08,0
ORD-06BC11B541,Kobo,Running shorts,clothing,32.15,23.10,0,2024-01-07,2024-01-14,0
ORD-7D14506640,IKEA,Sweater,clothing,34.35,23.75,0,2024-05-16,2024-05-18,0
ORD-B65D9E94AF,Walmart,Bluetooth speaker,electronics,69.10,11.28,0,2024-11-28,2024-11-30,0
ORD-2AE7E65C4A,Kobo,Running shoes,shoes,46.21,17.54,0,2024-05-26,2024-05-31,0
ORD-9D0499EAD9,Kobo,Fantasy novel,books,37.42,5.35,0,2024-12-03,2024-12-15,0
ORD-5EE2B3D81C,Target,Chelsea boots,shoes,47.83,27.27,0,2024-03-30,2024-04-06,0
ORD-92F267C61A,IKEA,Air purifier,home,147.67,14.15,0,2024-09-10,2024-09-18,0
ORD-783EB5E2DF,BestBuy,Fantasy novel,books,20.66,15.13,0,2024-03-11,2024-03-15,0
ORD-5237D07BED,Kobo,Fantasy novel,books,12.56,21.78,0,2024-03-25,2024-04-05,0
ORD-17A9080F7C,Etsy,4K streaming stick,electronics,93.88,18.07,0,2024-03-22,2024-04-02,0
ORD-D5EE6272B5,Newegg,Wireless earbuds,electronics,121.07,10.67,0,2024-02-27,2024-03-12,0
ORD-9D8B11F486,Amazon,Chelsea boots,shoes,94.42,37.56,0,2024-03-25,2024-04-03,0
ORD-88554161F2,Kobo,Kitchen blender,home,51.94,1.90,0,2024-07-10,2024-07-17,0
ORD-18E4B99338,Walmart,Fantasy novel,books,12.08,2.93,0,2024-07-27,2024-08-04,0
ORD-F65895BAFD,Kobo,Smart watch,electronics,124.73,16.58,0,2024-04-06,2024-04-15,0
ORD-E2AABA174A,Kobo,Denim jacket,clothing,21.06,14.37,0,2024-06-05,2024-06-09,0
ORD-86BDB9361F,Zappos,Wireless earbuds,electronics,115.71,28.50,0,2024-04-07,2024-04-09,1
ORD-483A600170,BestBuy,Wireless earbuds,electronics,117.53,10.63,0,2024-03-01,2024-03-06,0
ORD-FAE98E1FB3,IKEA,Chelsea boots,shoes,44.40,29.79,1,2024-08-07,2024-08-14,0
ORD-38114703B9,Amazon,Sandals,shoes,59.25,6.97,0,2024-06-28,2024-06-30,0
ORD-166C44D3FD,Zappos,Paperback thriller,books,12.83,20.50,0,2024-10-27,2024-11-03,0
ORD-C9F5FC9188,Amazon,Business strategy book,books,17.34,26.50,0,2024-02-14,2024-02-20,0
ORD-AF691A3E0C,Walmart,Cotton T-shirt,clothing,31.93,1.49,0,2024-05-03,2024-05-10,0
ORD-01E0E7C596,IKEA,Storage organizer set,home,100.78,20.39,0,2024-08-19,2024-08-22,0
ORD-FB0D2779E9,Target,Casual hoodie,clothing,29.76,16.42,0,2024-09-16,2024-09-22,0
ORD-BB03D1E63D,IKEA,Fantasy novel,books,11.93,1.06,0,2024-10-01,2024-10-09,0
ORD-E4D84F05F1,BestBuy,Winter boots,shoes,42.80,5.58,0,2024-05-30,2024-06-10,1
ORD-7ED3FF3C0B,Etsy,Sandals,shoes,89.38,15.22,1,2024-02-09,2024-02-12,0
ORD-CF82F8E99C,Newegg,Denim jacket,clothing,34.77,11.38,1,2024-04-03,2024-04-06,0
ORD-696F9DAEC1,Kobo,Running shoes,shoes,59.29,7.21,0,2024-02-29,2024-03-02,0
ORD-298DBE7506,Amazon,Sandals,shoes,62.16,9.73,0,2024-08-08,2024-08-10,0
ORD-E5D9A94D8F,Zappos,Kitchen blender,home,46.30,7.21,0,2024-01-18,2024-01-22,0
ORD-B7133795E6,BestBuy,Paperback thriller,books,12.68,2.70,0,2024-12-06,2024-12-11,0
ORD-D31D21725D,Target,Wireless earbuds,electronics,175.77,18.43,0,2024-04-05,2024-04-13,0
ORD-138A3063F3,Zappos,Desk lamp,home,49.74,7.93,0,2024-12-02,2024-12-05,0
ORD-5BC581EF1D,Amazon,Running shoes,shoes,52.45,19.08,0,2024-12-25,2024-12-30,0
ORD-1F6FBDBE40,Amazon,Leather sneakers,shoes,62.58,8.60,0,2024-09-28,2024-09-30,0
ORD-B289F9F0EE,Etsy,Smart watch,electronics,67.32,3.57,0,2024-04-19,2024-04-22,0
ORD-E485D03104,Target,Running shorts,clothing,46.55,16.20,0,2024-02-06,2024-02-09,0
ORD-238B054B1C,Target,Leather sneakers,shoes,70.27,2.93,0,2024-02-07,2024-02-14,0
ORD-430B5A9071,Etsy,Science textbook,books,22.24,6.49,0,2024-07-27,2024-07-29,0
ORD-3F06DFA2C1,Newegg,Kitchen blender,home,67.35,10.42,0,2024-07-10,2024-07-15,0
ORD-68C353B0B2,Target,Bluetooth speaker,electronics,91.48,2.39,0,2024-09-17,2024-09-28,0
ORD-948CEC6547,Walmart,4K streaming stick,electronics,120.03,9.41,0,2024-09-11,2024-09-20,1
ORD-8AFFFB1889,Zappos,Cotton T-shirt,clothing,68.59,19.07,0,2024-11-24,2024-11-26,0
ORD-FDD0A85D2D,Kobo,Desk lamp,home,78.72,13.98,0,2024-10-01,2024-10-08,0
ORD-255402413D,Zappos,Business strategy book,books,13.96,4.67,0,2024-12-18,2024-12-25,0
ORD-8294364DF5,Target,Sandals,shoes,34.78,12.74,0,2024-06-24,2024-06-30,0
ORD-E7D2A66B65,IKEA,Sweater,clothing,23.92,3.82,0,2024-10-31,2024-11-06,0
ORD-251E53747B,Walmart,Storage organizer set,home,59.24,14.93,0,2024-06-05,2024-06-08,0
ORD-23BA5FD2C7,IKEA,Cooking guide,books,23.89,8.58,0,2024-12-08,2024-12-16,0
ORD-E15E39C77C,IKEA,Smart watch,electronics,194.60,7.71,0,2024-07-04,2024-07-13,0
ORD-D31F14624B,Zappos,Science textbook,books,15.25,19.33,0,2024-05-29,2024-06-06,0
ORD-9A9BE5BF2B,Target,Vacuum cleaner,home,58.66,5.01,0,2024-07-19,2024-07-25,0
ORD-E39E082418,Kobo,Winter boots,shoes,154.19,19.07,0,2024-02-06,2024-02-10,0
ORD-EDCD98219E,Newegg,Leather sneakers,shoes,76.05,30.89,1,2024-09-10,2024-09-16,0
ORD-952D0B1029,IKEA,Winter boots,shoes,83.02,3.26,0,2024-01-27,2024-02-10,0
ORD-95BAE2E8B7,BestBuy,Business strategy book,books,25.13,3.43,0,2024-06-09,2024-06-12,0
ORD-646617D163,Amazon,Kitchen blender,home,53.32,14.74,0,2024-05-22,2024-05-24,0
ORD-97999A497F,BestBuy,Bluetooth speaker,electronics,110.72,3.31,0,2024-12-04,2024-12-11,0
ORD-14B51F81F2,IKEA,Chelsea boots,shoes,36.08,33.12,0,2024-11-12,2024-11-19,0
ORD-DE4A437458,Etsy,Running shoes,shoes,59.94,5.60,0,2024-06-11,2024-06-20,0
ORD-A7489D6C4C,Walmart,Fantasy novel,books,29.11,7.19,0,2024-03-23,2024-03-25,0
ORD-785084FE53,Kobo,Kitchen blender,home,93.53,12.86,0,2024-07-27,2024-07-30,0
ORD-0BFFAA36AD,Target,Smart watch,electronics,85.37,11.60,0,2024-01-02,2024-01-06,0
ORD-528860A28B,Newegg,Sandals,shoes,41.01,3.46,1,2024-02-11,2024-02-16,0
ORD-4289F0630E,Newegg,4K streaming stick,electronics,106.15,11.98,0,2024-01-12,2024-01-19,0
ORD-4B69D9A8DA,Newegg,Fantasy novel,books,12.57,1.42,0,2024-01-11,2024-01-17,0
ORD-0DB13CEBF2,Walmart,Cooking guide,books,29.25,10.26,0,2024-02-09,2024-02-16,0
ORD-C603B194A4,Target,Business strategy book,books,20.96,11.16,0,2024-06-09,2024-06-14,0
ORD-A3D9F13046,Walmart,Vacuum cleaner,home,36.46,5.18,0,2024-08-28,2024-09-10,0
ORD-0E0AD3C678,Walmart,Leather sneakers,shoes,39.68,9.51,0,2024-07-18,2024-07-25,0
ORD-B3C974EE86,Kobo,Running shorts,clothing,24.66,14.59,0,2024-02-15,2024-02-20,0
ORD-9AF2007EEA,Etsy,Desk lamp,home,54.80,13.04,0,2024-03-27,2024-03-30,0
ORD-D97C67E368,Zappos,Running shoes,shoes,47.32,8.55,0,2024-07-05,2024-07-07,0
ORD-C77F59E5F7,BestBuy,4K streaming stick,electronics,185.03,23.77,0,2024-01-26,2024-01-30,0
ORD-1A92DDC5F7,IKEA,Smart watch,electronics,54.15,13.93,0,2024-05-22,2024-06-02,0
ORD-C9AC2B8659,Zappos,Wireless earbuds,electronics,87.97,13.56,0,2024-02-17,2024-02-24,0
ORD-53E28C5993,IKEA,4K streaming stick,electronics,82.09,24.50,0,2024-08-04,2024-08-15,0
ORD-829D42519C,BestBuy,Wireless earbuds,electronics,46.08,3.43,0,2024-05-17,2024-05-27,0
ORD-B27414A56F,Zappos,Cooking guide,books,25.98,6.45,0,2024-03-19,2024-03-25,0
ORD-F987A404E8,Etsy,Denim jacket,clothing,32.42,12.66,0,2024-01-11,2024-01-17,0
ORD-253D132299,Target,Science textbook,books,20.70,15.90,0,2024-03-08,2024-03-12,0
ORD-7A9126B93A,IKEA,Vacuum cleaner,home,64.56,8.86,0,2024-03-30,2024-04-08,0
ORD-68AFB3D9AF,Amazon,Wireless earbuds,electronics,68.47,20.53,0,2024-03-10,2024-03-12,0
ORD-B67B580F60,Zappos,Fantasy novel,books,12.27,1.38,0,2024-09-25,2024-10-01,0
ORD-7AD302B8EE,Etsy,Winter boots,shoes,35.93,19.03,0,2024-07-26,2024-08-04,0
ORD-1EB434F610,Target,Fantasy novel,books,15.88,2.74,0,2024-03-05,2024-03-15,0
ORD-9F8B6DE3D1,Etsy,Chelsea boots,shoes,82.80,19.55,0,2024-07-14,2024-07-19,0
ORD-15DE9F7159,Kobo,Air purifier,home,43.58,2.62,0,2024-04-20,2024-04-25,0
ORD-5FE837024A,Kobo,4K streaming stick,electronics,48.06,14.02,0,2024-03-12,2024-03-20,0
ORD-3C5762B18C,Walmart,Running shorts,clothing,37.30,28.59,0,2024-12-30,2025-01-05,0
ORD-3C06E512B8,Target,Business strategy book,books,21.81,3.06,0,2024-05-05,2024-05-18,0
ORD-1F6246A42C,IKEA,Sweater,clothing,41.00,27.46,0,2024-11-30,2024-12-11,0
ORD-5E295551D0,Etsy,Storage organizer set,home,47.53,18.08,0,2024-01-21,2024-02-02,0
ORD-BE713E8009,BestBuy,Cooking guide,books,12.24,1.49,0,2024-06-07,2024-06-19,0
ORD-349C96F169,Target,Casual hoodie,clothing,17.45,17.62,1,2024-04-21,2024-04-29,0
ORD-DC8F7AD379,Newegg,Cooking guide,books,9.36,11.10,0,2024-08-23,2024-08-28,0
ORD-E3E73D554C,Amazon,Storage organizer set,home,46.14,11.72,0,2024-08-12,2024-08-21,0
ORD-0B55ED9607,Amazon,Winter boots,shoes,44.70,12.14,0,2024-02-04,2024-02-18,0
ORD-E0B12EF47E,Etsy,Business strategy book,books,11.36,2.81,0,2024-11-21,2024-11-25,0
ORD-58AD376A6F,BestBuy,4K streaming stick,electronics,105.28,10.87,0,2024-07-20,2024-07-23,1
ORD-9498E69733,Walmart,Bluetooth speaker,electronics,113.41,17.26,0,2024-08-01,2024-08-11,0
ORD-DD4AC3C067,IKEA,Running shoes,shoes,45.59,26.75,0,2024-05-15,2024-05-24,0
ORD-DE08EF8905,Kobo,Smart watch,electronics,87.21,2.93,0,2024-09-09,2024-09-11,0
ORD-770274C6AC,Etsy,Vacuum cleaner,home,47.26,8.76,0,2024-05-12,2024-05-19,0
ORD-F410D7A63C,Etsy,Storage organizer set,home,72.77,13.06,0,2024-12-15,2024-12-25,0
ORD-21672C0FE3,Walmart,Air purifier,home,95.26,0.94,0,2024-08-10,2024-08-16,0
ORD-E82A0174B2,IKEA,Sandals,shoes,107.16,9.25,0,2024-01-27,2024-02-09,0
ORD-8884701552,BestBuy,Air purifier,home,45.20,9.77,0,2024-04-22,2024-05-03,0
ORD-1FC1974616,BestBuy,4K streaming stick,electronics,55.88,17.86,0,2024-07-30,2024-08-08,0
ORD-BCAA86A338,Walmart,Denim jacket,clothing,42.59,15.29,0,2024-12-05,2024-12-07,0
ORD-C56D98C8D8,Newegg,Running shorts,clothing,27.25,15.15,1,2024-08-30,2024-09-13,0
ORD-31D095E340,BestBuy,Desk lamp,home,36.72,23.51,0,2024-09-08,2024-09-20,0
ORD-FC76628294,Newegg,Bluetooth speaker,electronics,240.08,14.21,0,2024-05-26,2024-05-30,0
ORD-2E1EACCA69,Etsy,Winter boots,shoes,50.64,38.22,1,2024-02-12,2024-02-14,0
ORD-1796E5D7AB,Zappos,Bluetooth speaker,electronics,239.91,26.79,0,2024-02-17,2024-02-29,0
ORD-54AD9E02BA,Amazon,Wireless earbuds,electronics,130.04,18.40,0,2024-01-17,2024-01-20,0
ORD-B7AA0A52B2,BestBuy,Kitchen blender,home,68.29,6.87,0,2024-06-07,2024-06-11,1
ORD-308F9EBA44,BestBuy,Leather sneakers,shoes,49.10,28.81,0,2024-04-08,2024-04-18,0
ORD-07D81D8B2C,BestBuy,Cooking guide,books,16.40,4.73,0,2024-11-11,2024-11-21,0
ORD-220357B382,IKEA,Running shoes,shoes,68.99,34.63,0,2024-11-25,2024-12-04,0
ORD-EF754E41DD,Walmart,Cooking guide,books,11.21,24.23,0,2024-12-06,2024-12-09,0
ORD-E1421E5683,Etsy,Fantasy novel,books,17.26,11.38,0,2024-11-30,2024-12-08,0
ORD-95D347417D,IKEA,Noise cancelling headphones,electronics,121.87,4.95,0,2024-08-24,2024-08-27,1
ORD-54B8990807,BestBuy,Running shoes,shoes,51.57,14.30,0,2024-03-17,2024-03-26,0
ORD-AD902E9FEF,Etsy,Storage organizer set,home,38.42,16.64,0,2024-09-03,2024-09-08,0
ORD-D0183BAB25,IKEA,Running shoes,shoes,21.86,11.84,0,2024-07-05,2024-07-08,0
ORD-0FB82B2752,Amazon,Cotton T-shirt,clothing,42.25,15.99,0,2024-07-18,2024-07-21,0
ORD-786891D751,Etsy,Business strategy book,books,22.20,0.97,0,2024-06-16,2024-06-25,0
ORD-4A283DAFC0,Target,Kitchen blender,home,76.38,7.42,0,2024-03-25,2024-04-07,0
ORD-0DA0E90DE8,Etsy,Science textbook,books,17.52,30.00,0,2024-09-19,2024-09-26,0
ORD-2687349385,Target,Bluetooth speaker,electronics,359.00,14.54,0,2024-07-03,2024-07-12,0
ORD-55224A6AB7,BestBuy,Running shorts,clothing,40.57,6.27,0,2024-04-13,2024-04-16,0
ORD-A5F3F69560,IKEA,Winter boots,shoes,56.50,11.93,0,2024-10-29,2024-11-05,0
ORD-376AB5F1AE,Amazon,Business strategy book,books,26.57,10.56,0,2024-10-29,2024-11-05,0
ORD-8D76D16C49,Amazon,Cooking guide,books,17.19,6.58,0,2024-07-27,2024-08-03,0
ORD-EC6F0E29F7,Kobo,Running shorts,clothing,13.21,17.24,0,2024-11-07,2024-11-14,0
ORD-FD8C4A4A0F,Walmart,Sandals,shoes,76.59,29.31,0,2024-01-20,2024-01-30,0
ORD-00873A149D,IKEA,Sandals,shoes,64.36,28.31,0,2024-01-21,2024-01-24,0
ORD-F5F06C62FC,Newegg,Wireless earbuds,electronics,121.48,7.34,0,2024-02-08,2024-02-18,0
ORD-2A38BD7959,Newegg,Leather sneakers,shoes,50.78,18.81,0,2024-11-23,2024-12-03,0
ORD-A8D945E1EE,Kobo,Casual hoodie,clothing,37.84,27.25,0,2024-05-27,2024-06-06,0
ORD-DDDD6C1894,Zappos,Cooking guide,books,18.53,11.31,0,2024-12-01,2024-12-04,0
ORD-594E345464,Etsy,Denim jacket,clothing,37.45,21.60,1,2024-03-07,2024-03-19,0
ORD-A670971AEF,IKEA,Noise cancelling headphones,electronics,69.23,20.31,0,2024-08-06,2024-08-09,0
ORD-DC5C8268AE,IKEA,Storage organizer set,home,44.34,9.06,0,2024-11-23,2024-11-25,0
ORD-20AEB880F4,Amazon,Denim jacket,clothing,38.63,38.30,0,2024-05-18,2024-05-31,0
ORD-3CD8CD9FAA,Etsy,Paperback thriller,books,12.86,7.10,0,2024-09-30,2024-10-06,0
ORD-C323889C3A,IKEA,Leather sneakers,shoes,29.17,18.04,1,2024-03-31,2024-04-05,0
ORD-7FAC7511E0,Amazon,Storage organizer set,home,146.42,5.98,0,2024-02-14,2024-02-28,0
ORD-DD8FD68FDA,Target,Storage organizer set,home,64.25,8.80,0,2024-09-30,2024-10-03,0
ORD-F03984807E,Amazon,Desk lamp,home,77.69,9.65,0,2024-08-09,2024-08-11,0
ORD-38871B83E1,Walmart,Science textbook,books,23.07,17.67,0,2024-11-22,2024-11-28,0
ORD-3302D0E7D3,Walmart,Running shorts,clothing,24.43,14.48,0,2024-06-13,2024-06-21,0
ORD-40E21A0746,Amazon,Running shorts,clothing,27.99,24.31,0,2024-01-09,2024-01-23,0
ORD-2EA2878686,Newegg,Kitchen blender,home,68.68,11.58,0,2024-08-25,2024-08-27,0
ORD-0AB2A0E4EF,Zappos,Winter boots,shoes,92.33,22.65,0,2024-08-30,2024-09-05,0
ORD-C46C5F3A20,BestBuy,Storage organizer set,home,40.56,15.06,0,2024-11-22,2024-11-26,0
ORD-C6375F18E0,IKEA,Paperback thriller,books,42.23,3.98,0,2024-01-29,2024-02-10,0
ORD-30B4987916,IKEA,Bluetooth speaker,electronics,69.76,4.29,0,2024-05-23,2024-05-28,1
ORD-99A9737364,Etsy,Leather sneakers,shoes,88.12,11.72,0,2024-07-27,2024-07-29,0
ORD-68C60F51EF,Target,Kitchen blender,home,52.84,17.14,0,2024-09-25,2024-10-02,0
ORD-27E7113F9F,BestBuy,Kitchen blender,home,96.83,23.80,0,2024-06-19,2024-06-23,0
ORD-94F34F84CC,Walmart,Winter boots,shoes,40.70,3.39,0,2024-05-21,2024-05-25,0
ORD-B8C805AEC9,BestBuy,Winter boots,shoes,115.41,2.12,0,2024-10-06,2024-10-10,0
ORD-3483530CB8,BestBuy,Vacuum cleaner,home,124.10,22.45,0,2024-01-21,2024-01-25,0
ORD-2A0F98FDE7,Etsy,Sweater,clothing,27.67,8.48,1,2024-02-18,2024-03-02,0
ORD-DA76A4A96F,Kobo,Cotton T-shirt,clothing,31.58,5.13,0,2024-10-04,2024-10-06,0
ORD-A2C66A0393,Walmart,Leather sneakers,shoes,38.57,28.19,1,2024-10-18,2024-10-26,1
ORD-815950D38C,Kobo,Denim jacket,clothing,22.99,1.97,1,2024-12-15,2024-12-21,0
ORD-27E31314DF,Zappos,Sweater,clothing,16.36,19.82,0,2024-04-06,2024-04-12,0
ORD-1B4B32901E,Walmart,Fantasy novel,books,18.49,6.99,0,2024-04-08,2024-04-18,0
ORD-652F9BBBD2,Newegg,4K streaming stick,electronics,67.94,8.27,0,2024-10-23,2024-10-27,0
ORD-332D315A10,Newegg,Sweater,clothing,31.05,27.41,0,2024-02-28,2024-03-04,0
ORD-2B82E75505,Target,Storage organizer set,home,31.91,6.09,0,2024-11-24,2024-12-01,0
ORD-4995E94772,Target,Wireless earbuds,electronics,73.72,18.11,0,2024-05-07,2024-05-16,0
ORD-6E817EFE9B,Walmart,Noise cancelling headphones,electronics,156.76,7.83,0,2024-10-21,2024-10-23,1
